BuildingCode,Longitude,Latitude,Region,Province,Municipality,Barangay,Purok
2402001519,125.5841162,10.31900034,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001546,125.585215,10.3212652,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001547,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001548,125.586815,10.3210169,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001549,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001550,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001551,125.5841963,10.3191125,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001552,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001553,125.5842088,10.31911129,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001554,125.58601,10.32421833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001555,125.58601,10.32421833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001556,125.58601,10.32421833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001557,125.58601,10.32421833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001558,125.58601,10.32421833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001559,125.58601,10.32421833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001560,125.58601,10.32421833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001561,125.58601,10.32421833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001562,125.58601,10.32421833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001563,125.5860495,10.32420854,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001564,125.58601,10.32421833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001565,125.58601,10.32421833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001566,125.5842954,10.31911025,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001567,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001568,125.5864731,10.3000049,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001569,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001570,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001571,125.5854633,10.32392667,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001572,125.5842308,10.3191079,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001573,125.5820284,10.331706,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001574,125.5842424,10.31910472,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001575,125.5843485,10.31914287,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001576,125.5843385,10.31912569,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001577,125.5854474,10.316444,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001578,125.586815,10.3207204,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001579,125.5854474,10.316444,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402001580,125.5854474,10.316444,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001581,125.5854474,10.316444,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 5
2402001618,125.556865,10.3259933,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2402001619,125.55639,10.3258167,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2402001620,125.55647,10.3259033,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2402001621,125.5567617,10.32628,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2402001622,125.5573167,10.325755,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2402001623,125.5572383,10.3254983,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2402001624,125.5572367,10.3253217,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2402001625,125.5571783,10.3254583,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2402001626,125.5571783,10.3254583,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2402001627,125.5571783,10.3254583,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2402001628,125.5571783,10.3254583,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2402001629,125.556515,10.32635,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2402001645,125.5302866,10.31458763,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001646,125.6206749,10.25653809,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001647,125.5309614,10.31444713,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001648,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001649,125.6207085,10.25652742,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001650,125.620653,10.25650021,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001651,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001652,125.5317313,10.31436995,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001653,125.6200308,10.25676633,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001654,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001655,125.6233895,10.25949463,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001656,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001657,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001658,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001659,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001660,125.5341052,10.31681765,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001661,125.6207455,10.25651436,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001662,125.6207842,10.2565037,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001663,125.6208128,10.25646986,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001664,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001665,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001666,125.6233887,10.2595023,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001667,125.6210129,10.2562988,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001668,125.6210182,10.2563017,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001669,125.6208599,10.25646251,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001670,125.620907,10.25644522,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001671,125.6209373,10.25644448,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 5
2402001694,125.5562408,10.3307199,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001696,125.5562886,10.3307029,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001702,125.5562573,10.3282698,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402001703,125.5562467,10.3282702,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402001704,125.5562856,10.3288148,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2402001706,125.556346,10.3295591,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001707,125.5565031,10.3297002,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001708,125.5563597,10.3297879,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001709,125.5561109,10.3303851,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001710,125.5562506,10.3301698,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001711,125.556379,10.330256,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001712,125.556388,10.3302111,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001713,125.5563995,10.3302164,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001714,125.5563925,10.3302101,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001715,125.5564041,10.3302016,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001716,125.556673,10.3301781,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001717,125.5564081,10.330213,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001718,125.5564857,10.330213,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001719,125.5566113,10.3304297,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2402001732,125.5841077,10.31900597,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001734,125.58489,10.3204983,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001735,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2
2402001737,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001738,125.6015148,10.2918857,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001739,125.6015148,10.2918857,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001740,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001741,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001742,125.586815,10.3180511,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001743,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001744,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001745,125.586815,10.3180511,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001746,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001747,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001749,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001750,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001751,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001752,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001753,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001754,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001755,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001756,125.5847636,10.3171234,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001757,125.58487,10.3187283,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001758,125.584445,10.3201183,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001759,125.584335,10.319795,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001760,125.5844067,10.3198683,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001761,125.584295,10.3200667,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001762,125.585315,10.3195283,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001763,125.5850017,10.31984,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001764,125.58509,10.3198917,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001765,125.5850567,10.319455,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001766,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001767,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001768,125.585,10.3200683,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001769,125.5837379,10.3193289,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001770,125.5850133,10.319625,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001771,125.584945,10.3206683,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001772,125.5851417,10.3209617,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001773,125.585135,10.3209833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001774,125.5852983,10.32017,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001775,125.5852,10.3200133,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001776,125.58434,10.3201633,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001777,125.5847217,10.3206283,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001818,125.5843616,10.3199459,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001819,125.5844072,10.3199973,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001820,125.5841167,10.32035833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001821,125.5841167,10.32035833,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001822,125.5846317,10.31993167,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001823,125.5846317,10.31993167,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001824,125.5846317,10.31993167,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001825,125.5846317,10.31993167,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001826,125.5846317,10.31993167,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001827,125.5846317,10.31993167,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001828,125.5846884,10.3203628,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001829,125.5843633,10.32026,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001830,125.5843633,10.32026,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001831,125.5843633,10.32026,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001832,125.58531,10.31994167,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001833,125.5852267,10.31968167,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001834,125.5850433,10.319715,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001835,125.5849917,10.32001,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001837,125.5850967,10.31986667,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 3
2402001855,125.6273405,10.2573222,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001856,125.6273397,10.2573208,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001857,125.6236191,10.2608598,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001858,125.6272935,10.257029,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001859,125.6273405,10.2573211,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001860,125.6273414,10.2573179,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001861,125.62734,10.2573208,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001862,125.6262254,10.2593103,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001863,125.6272976,10.2570315,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001864,125.6272969,10.2570297,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001865,125.6270409,10.2577286,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001866,125.6270409,10.2577286,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001867,125.6270409,10.2577287,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001868,125.6203486,10.25666168,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001869,125.6271274,10.257486,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001870,125.6271274,10.257486,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001871,125.6271274,10.257486,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001872,125.6271092,10.2576563,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001873,125.6269862,10.2573956,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001874,125.6271001,10.257421,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001875,125.6272934,10.2573486,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001876,125.6269885,10.2586009,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001877,125.6269775,10.2575767,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001878,125.6271037,10.2576432,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001879,125.6203537,10.25663777,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 6
2402001908,125.6229953,10.2561607,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001909,125.6230219,10.2561628,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001910,125.6230239,10.2561544,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001911,125.6260159,10.2562653,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001912,125.620162,10.25670619,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001913,125.6201418,10.25666574,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001914,125.620986,10.25642554,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001915,125.6237304,10.2615331,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001916,125.5188402,10.30922055,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001917,125.6202949,10.25668247,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001918,125.6259208,10.2562292,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001919,125.6259208,10.2562292,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001920,125.6209911,10.25639171,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001921,125.620315,10.25665856,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001922,125.6257662,10.256267,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001923,125.6197701,10.25627646,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001924,125.61006,10.257028,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001925,125.6206228,10.25655519,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4
2402001947,125.5563494,10.33972435,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402001948,125.5528793,10.34853465,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402001949,125.5536523,10.34781574,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 1
2402001950,125.5538445,10.34790084,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 1
2402001951,125.5527901,10.34832909,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 2
2402001952,125.5533869,10.34676801,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 3
2402001953,125.553596,10.34788606,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 1
2402001954,125.553709,10.34792204,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 1
2402001966,125.6212683,10.2563917,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001967,125.62116,10.25633,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001968,125.621255,10.2563333,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001969,125.6200863,10.25675732,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001970,125.6209944,10.25635125,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001971,125.6209406,10.25636872,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001972,125.5188431,10.30921767,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001973,125.6214517,10.2568283,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001974,125.6209877,10.25634978,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001975,125.6209692,10.25628284,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001976,125.6209305,10.25620929,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001977,125.6209473,10.25617545,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001978,125.6221377,10.25595725,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001979,125.6209457,10.25614162,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001980,125.6210247,10.25617067,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001981,125.6210701,10.2561749,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001982,125.6237304,10.2591632,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001983,125.6214883,10.256425,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001984,125.6214883,10.256425,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001985,125.6214883,10.256425,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402001986,125.621715,10.2566717,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002012,125.6231014,10.2561162,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002013,125.6210073,10.256263,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002014,125.6204058,10.25661147,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002015,125.61006,10.2567318,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002016,125.6203873,10.25658426,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002017,125.6208272,10.2557934,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002018,125.6210331,10.25615099,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002019,125.6202578,10.25661241,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002020,125.6210819,10.25614032,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002021,125.6210213,10.25612459,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002022,125.6237304,10.2591632,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002023,125.6210684,10.25609738,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002024,125.5350355,10.31651955,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002025,125.6203755,10.2565587,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002026,125.6210146,10.25608009,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002027,125.6210516,10.25606777,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002028,125.6204731,10.25660761,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002029,125.6200813,10.25672182,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002030,125.6209743,10.25601077,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002031,125.6203116,10.25666481,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002032,125.6210197,10.25601996,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002033,125.6197802,10.25630202,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002034,125.6203083,10.25663594,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 1
2402002064,125.6208422,10.2565442,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002067,125.6161967,10.2555983,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002068,125.6208466,10.25654,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002069,125.6208323,10.2565427,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002071,125.6196161,10.2568057,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002072,125.6195028,10.2568246,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002073,125.6194731,10.2568621,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002074,125.6194866,10.2568597,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002075,125.6195258,10.2568226,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002076,125.6195359,10.2568134,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002077,125.6194708,10.2568715,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002078,125.6196057,10.2567976,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002079,125.6194837,10.2567354,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002082,125.6195449,10.2568366,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002083,125.6196177,10.2567921,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002084,125.619591,10.2567207,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002085,125.6195995,10.256828,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
2402002086,125.6196079,10.2568067,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 2
